external_sample_id,relative_path,external_class_name,true_class_index,true_class_name,predicted_class_index,predicted_class_name,correct,confidence,true_class_probability,second_best_probability,prediction_margin,entropy_nats,normalized_entropy,true_class_rank,predicted_absent_gt_class,error_pair,high_confidence,very_high_confidence,low_confidence,high_confidence_error,very_high_confidence_error,confidence_band
PD_EXT_0011,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_2.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,2,Tomato_Late_blight,False,0.9999966355435148,1.0889966398775279e-06,1.0889966398775279e-06,0.999995546546875,5.217813878363667e-05,2.2660677749715457e-05,2,False,Tomato_Early_blight -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0012,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_3.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,4,Tomato_Septoria_leaf_spot,False,0.997334290696774,0.0020515467920817943,0.0020515467920817943,0.9952827439046923,0.02080131433336599,0.009033896031315868,2,False,Tomato_Early_blight -> Tomato_Septoria_leaf_spot,True,True,False,True,True,>=95%
PD_EXT_0013,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_4.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,1,Tomato_Early_blight,True,0.9999988300066417,0.9999988300066417,2.3237773463868784e-07,0.9999985976289071,1.9543687037502457e-05,8.487715436431427e-06,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0014,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_5.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,2,Tomato_Late_blight,False,0.9847747447002516,0.00034788707017741966,0.014705032688352273,0.9700697120118993,0.08170881375724838,0.03548568693763348,3,False,Tomato_Early_blight -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0015,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_6.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,1,Tomato_Early_blight,True,0.999997420526932,0.999997420526932,6.112441145616087e-07,0.9999968092828174,4.1094370398194216e-05,1.7847058301224085e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0016,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_7.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,1,Tomato_Early_blight,True,0.9998002051451546,0.9998002051451546,0.00019276631369048548,0.9996074388314641,0.0019460381467740339,0.0008451536287171933,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0017,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_8.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,1,Tomato_Early_blight,True,0.9937462891042669,0.9937462891042669,0.005125964569592015,0.9886203245346749,0.04134546550067544,0.017956107518664614,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0018,test/Tomato_Early_blight_leaf/test_Tomato Early blight leaf_9.jpg,Tomato_Early_blight_leaf,1,Tomato_Early_blight,1,Tomato_Early_blight,True,0.9661944866932608,0.9661944866932608,0.032553847078405536,0.9336406396148552,0.15460944769784013,0.06714602998528138,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0019,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_1.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999982791343399,0.9999982791343399,5.381630579058942e-07,0.999997740971282,2.7748576712510327e-05,1.205105374691231e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0020,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_10.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,3,Tomato_Leaf_Mold,False,0.9999935108148623,7.510446800676384e-07,1.7441224571449735e-06,0.9999917666924052,9.687168790918448e-05,4.2070839511612776e-05,5,False,Tomato_Late_blight -> Tomato_Leaf_Mold,True,True,False,True,True,>=95%
PD_EXT_0021,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_2.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999963888153911,0.9999963888153911,1.1297290527343876e-06,0.9999952590863384,5.5703220841836204e-05,2.419160143584767e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0022,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_3.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999872303050945,0.9999872303050945,5.826404180603336e-06,0.999981403900914,0.00017702806710019088,7.688231268361149e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0023,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_4.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,1,Tomato_Early_blight,False,0.9999956670561115,2.6153024697394906e-07,1.1647083913967967e-06,0.9999945023477201,6.630639179045121e-05,2.8796500069508036e-05,7,False,Tomato_Late_blight -> Tomato_Early_blight,True,True,False,True,True,>=95%
PD_EXT_0024,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_5.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9998021304931005,0.9998021304931005,0.00015487895616689897,0.9996472515369336,0.002060442471043352,0.0008948387954532284,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0025,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_6.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999963374214252,0.9999963374214252,1.0169873380619047e-06,0.9999953204340872,5.666981058945893e-05,2.4611386029504476e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0026,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_7.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999901597732909,0.9999901597732909,2.366225617806135e-06,0.9999877935476731,0.00014320848420341903,6.219465445127389e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0027,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_8.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999545969332633,0.9999545969332633,1.636185177809537e-05,0.9999382350814852,0.000565257644691664,0.0002454882759432186,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0028,test/Tomato_leaf_late_blight/test_Tomato leaf late blight_9.jpg,Tomato_leaf_late_blight,2,Tomato_Late_blight,2,Tomato_Late_blight,True,0.9999980322294152,0.9999980322294152,5.195495559599703e-07,0.9999975126798593,3.166633197699231e-05,1.3752513239724249e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0029,test/Tomato_mold_leaf/test_Tomato mold leaf_1.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,1,Tomato_Early_blight,False,0.9889936016074922,1.14801527711841e-06,0.01093149110283646,0.9780621105046557,0.0611046413461268,0.02653740855530016,8,False,Tomato_Leaf_Mold -> Tomato_Early_blight,True,True,False,True,True,>=95%
PD_EXT_0030,test/Tomato_mold_leaf/test_Tomato mold leaf_2.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,3,Tomato_Leaf_Mold,True,0.9955715486889238,0.9955715486889238,0.00437759160520084,0.991193957083723,0.0287863516987503,0.012501753696893552,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0031,test/Tomato_mold_leaf/test_Tomato mold leaf_3.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,2,Tomato_Late_blight,False,0.9978730051249249,1.2219241180369498e-05,0.0019743427354708934,0.995898662389454,0.016055431017021757,0.006972785095270863,8,False,Tomato_Leaf_Mold -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0032,test/Tomato_mold_leaf/test_Tomato mold leaf_4.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,2,Tomato_Late_blight,False,0.6890553259198434,8.580482273602751e-06,0.3106269250833747,0.3784284008364687,0.622846207106654,0.2704986708207897,9,False,Tomato_Leaf_Mold -> Tomato_Late_blight,False,False,True,False,False,50%-<70%
PD_EXT_0033,test/Tomato_mold_leaf/test_Tomato mold leaf_5.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,1,Tomato_Early_blight,False,0.8753335975925215,0.017384240213029013,0.08688569718634512,0.7884479004061764,0.5105835269732559,0.22174360831518516,3,False,Tomato_Leaf_Mold -> Tomato_Early_blight,False,False,False,False,False,70%-<90%
PD_EXT_0034,test/Tomato_mold_leaf/test_Tomato mold leaf_6.jpg,Tomato_mold_leaf,3,Tomato_Leaf_Mold,2,Tomato_Late_blight,False,0.9999772494498487,1.9224742472447757e-06,1.1517929336451354e-05,0.9999657315205123,0.00030250260551145354,0.00013137521233498047,4,False,Tomato_Leaf_Mold -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0035,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_10.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,1,Tomato_Early_blight,False,0.9999232491480858,6.756198183620191e-05,6.756198183620191e-05,0.9998556871662496,0.0008475003752330429,0.00036806473637464586,2,False,Tomato_Septoria_leaf_spot -> Tomato_Early_blight,True,True,False,True,True,>=95%
PD_EXT_0036,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_11.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,0,Tomato_Bacterial_spot,False,0.9526237908950078,0.03732238362287387,0.03732238362287387,0.9153014072721339,0.21755208463313216,0.09448166988271851,2,False,Tomato_Septoria_leaf_spot -> Tomato_Bacterial_spot,True,True,False,True,True,>=95%
PD_EXT_0037,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_1_1.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,1,Tomato_Early_blight,False,0.9999880961776799,4.199964295364983e-06,6.5064588146752405e-06,0.9999815897188652,0.00016003161471261746,6.950084719975701e-05,3,False,Tomato_Septoria_leaf_spot -> Tomato_Early_blight,True,True,False,True,True,>=95%
PD_EXT_0038,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_1_2.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,1,Tomato_Early_blight,False,0.9999760886793735,1.905822914012944e-05,1.905822914012944e-05,0.9999570304502333,0.000298725666150634,0.00012973490841209335,2,False,Tomato_Septoria_leaf_spot -> Tomato_Early_blight,True,True,False,True,True,>=95%
PD_EXT_0039,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_2.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,1,Tomato_Early_blight,False,0.936458531435719,0.06344404435805696,0.06344404435805696,0.873014487077662,0.23748827281062213,0.10313984639838725,2,False,Tomato_Septoria_leaf_spot -> Tomato_Early_blight,True,False,False,True,False,90%-<95%
PD_EXT_0040,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_3.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,1,Tomato_Early_blight,False,0.9497520024030239,0.0415354968723579,0.0415354968723579,0.908216505530666,0.2237379776151269,0.09716816907044289,2,False,Tomato_Septoria_leaf_spot -> Tomato_Early_blight,True,False,False,True,False,90%-<95%
PD_EXT_0041,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_4.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9999670247541046,0.9999670247541046,3.076564239279563e-05,0.9999362591117118,0.00038547602241998334,0.00016741010944301295,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0042,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_5.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9999882563508181,0.9999882563508181,9.313179902752208e-06,0.9999789431709154,0.00015566607171015926,6.760491596327806e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0043,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_6.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9999960994787122,0.9999960994787122,2.6964943108231846e-06,0.9999934029844013,5.713044824722299e-05,2.4811438422428245e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0044,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_7.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9809065449147738,0.9809065449147738,0.01904124436870796,0.9618653005460659,0.09494843801120999,0.04123558269360146,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0045,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_8.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9995722967632663,0.9995722967632663,0.0004183901514761923,0.9991539066117902,0.003807870575565878,0.0016537371787700202,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0046,test/Tomato_Septoria_leaf_spot/test_Tomato Septoria leaf spot_9.jpg,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,4,Tomato_Septoria_leaf_spot,True,0.9999985740097811,0.9999985740097811,3.120259850211966e-07,0.999998261983796,2.3514151854285045e-05,1.0212066396951112e-05,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0047,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_1.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.9779849502528781,0.018494124444130813,0.018494124444130813,0.9594908258087473,0.11885651367279736,0.05161872802635429,2,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0048,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_1.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.901578996117498,0.09734574320010463,0.09734574320010463,0.8042332529173934,0.32875130482618525,0.14277487760450613,2,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,True,False,False,True,False,90%-<95%
PD_EXT_0049,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_2.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9474634808570573,0.9474634808570573,0.05148111760008392,0.8959823632569734,0.21228078103978476,0.09219237181969096,1,False,CORRECT,True,False,False,False,False,90%-<95%
PD_EXT_0050,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_3.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9999468245572318,0.9999468245572318,4.461750322901174e-05,0.9999022070540028,0.0006143724134631483,0.0002668185490006284,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0051,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_4.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9994725395436023,0.9994725395436023,0.0005161313358599995,0.9989564082077422,0.0045825397584049726,0.00199017173017754,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0052,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_5.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9997222558067983,0.9997222558067983,0.000271251357657636,0.9994510044491407,0.0025948124863106226,0.0011269127443783605,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0053,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_2_6.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.8083491455711874,0.8083491455711874,0.18992592790250654,0.6184232176686809,0.5015442423323337,0.21781789687527986,1,False,CORRECT,False,False,False,False,False,70%-<90%
PD_EXT_0054,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_3_1.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.9999914553236794,4.711171367375316e-07,2.4831752896927796e-06,0.9999889721483897,0.0001244686218277981,5.405603562991535e-05,8,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0055,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_3_2.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.9904013219444859,7.760451739298381e-05,0.00383997357462866,0.9865613483698573,0.06699890425686265,0.029097254412319737,8,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0056,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_4_1.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9883350125077808,0.9883350125077808,0.010978222814838194,0.9773567896929426,0.06694331445608168,0.029073112068590458,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0057,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_4_2.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.9755364148118971,0.9755364148118971,0.015479087954333058,0.9600573268575641,0.13632253901167596,0.05920412645181164,1,False,CORRECT,True,True,False,False,False,>=95%
PD_EXT_0058,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_5.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,True,0.8815004149165422,0.8815004149165422,0.04341868937689478,0.8380817255396474,0.5628696205568289,0.2444511702388079,1,False,CORRECT,False,False,False,False,False,70%-<90%
PD_EXT_0059,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_6_1.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.5530862837483709,0.09480325927813807,0.26627373836222257,0.2868125453861483,1.210989455403276,0.5259260381246668,3,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,False,False,True,False,False,50%-<70%
PD_EXT_0060,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_6_2.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,0,Tomato_Bacterial_spot,False,0.44066627903163147,0.0012954846920971137,0.2522736735666896,0.18839260546494185,1.281175945781075,0.5564076435999006,8,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Bacterial_spot,False,False,True,False,False,<50%
PD_EXT_0061,test/Tomato_leaf_yellow_virus/test_Tomato leaf yellow virus_6_3.jpg,Tomato_leaf_yellow_virus,7,Tomato__Tomato_YellowLeaf__Curl_Virus,2,Tomato_Late_blight,False,0.9993827934904445,1.6064849605050704e-05,0.0004963775565773337,0.9988864159338671,0.005692708057019824,0.0024723116962498915,6,False,Tomato__Tomato_YellowLeaf__Curl_Virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0062,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_1.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9296492460847288,0.0006706912042594814,0.06942961456596536,0.8602196315187634,0.26034634390633926,0.11306698054220943,3,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,False,False,True,False,90%-<95%
PD_EXT_0063,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_10.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9970752090948077,0.00012570874355291828,0.001133943568921858,0.9959412655258859,0.024462987192064186,0.0106241403483834,6,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0064,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_2.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9399384942771005,7.959841678335066e-05,0.053925317277335044,0.8860131769997655,0.25117874509520616,0.1090855429662315,7,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,False,False,True,False,90%-<95%
PD_EXT_0065,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_3.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,3,Tomato_Leaf_Mold,False,0.3774413964074486,0.0190647220855465,0.35348375709956026,0.023957639307888356,1.326544737538243,0.5761110595106564,4,False,Tomato__Tomato_mosaic_virus -> Tomato_Leaf_Mold,False,False,True,False,False,<50%
PD_EXT_0066,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_4.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9808015240373964,0.00040379807854005117,0.018282213844546882,0.9625193101928495,0.09986727502193386,0.04337180646474033,3,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
PD_EXT_0067,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_5.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,3,Tomato_Leaf_Mold,False,0.9704960188672511,0.0006736407492641784,0.02573904233718955,0.9447569765300615,0.14824316020715544,0.06438118645786732,4,False,Tomato__Tomato_mosaic_virus -> Tomato_Leaf_Mold,True,True,False,True,True,>=95%
PD_EXT_0068,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_6.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9331840895773549,0.0005264026707910286,0.06458677367399536,0.8685973159033595,0.2584077295142275,0.11222505100917707,4,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,False,False,True,False,90%-<95%
PD_EXT_0069,test/Tomato_leaf_mosaic_virus/test_Tomato leaf mosaic virus_7.jpg,Tomato_leaf_mosaic_virus,8,Tomato__Tomato_mosaic_virus,2,Tomato_Late_blight,False,0.9993850177835177,7.533672899994923e-05,0.0004191687408232391,0.9989658490426945,0.0058330873964905165,0.0025332776687552365,3,False,Tomato__Tomato_mosaic_virus -> Tomato_Late_blight,True,True,False,True,True,>=95%
